Theta, Alpha, Low_beta, High_beta, Gamma
7.6454799756 , 1.85121778238 , 1.60399745614 , 2.26226525036 , 0.986629434055 ,
0.971864680291 , 0.476996349235 , 0.523865236209 , 0.741315637119 , 0.486066455824 ,
1.29963530875 , 1.38487769394 , 5.52993372139 , 2.19730042369 , 0.797817138537 ,
1.23122576349 , 1.22934922055 , 2.3477877436 , 2.05915802963 , 4.38962041207 ,
1.5432543972 , 0.969070186085 , 2.24250567897 , 2.17863585672 , 0.798519523198 ,
1.66428903715 , 0.913062743575 , 2.02430639603 , 2.09920879008 , 0.831080583581 ,
0.971864680291 , 0.476996349235 , 0.523865236209 , 0.741315637119 , 0.486066455824 ,
1.29963530875 , 1.38487769394 , 5.52993372139 , 2.19730042369 , 0.797817138537 ,
1.23122576349 , 1.22934922055 , 2.3477877436 , 2.05915802963 , 4.38962041207 ,
1.5432543972 , 0.969070186085 , 2.24250567897 , 2.17863585672 , 0.798519523198 ,
1.66428903715 , 0.913062743575 , 2.02430639603 , 2.09920879008 , 0.831080583581 ,
0.971864680291 , 0.476996349235 , 0.523865236209 , 0.741315637119 , 0.486066455824 ,
1.29963530875 , 1.38487769394 , 5.52993372139 , 2.19730042369 , 0.797817138537 ,
1.23122576349 , 1.22934922055 , 2.3477877436 , 2.05915802963 , 4.38962041207 ,
1.5432543972 , 0.969070186085 , 2.24250567897 , 2.17863585672 , 0.798519523198 ,
1.66428903715 , 0.913062743575 , 2.02430639603 , 2.09920879008 , 0.831080583581 ,
0.971864680291 , 0.476996349235 , 0.523865236209 , 0.741315637119 , 0.486066455824 ,
1.29963530875 , 1.38487769394 , 5.52993372139 , 2.19730042369 , 0.797817138537 ,
1.23122576349 , 1.22934922055 , 2.3477877436 , 2.05915802963 , 4.38962041207 ,
1.5432543972 , 0.969070186085 , 2.24250567897 , 2.17863585672 , 0.798519523198 ,
1.66428903715 , 0.913062743575 , 2.02430639603 , 2.09920879008 , 0.831080583581 ,
0.971864680291 , 0.476996349235 , 0.523865236209 , 0.741315637119 , 0.486066455824 ,
1.29963530875 , 1.38487769394 , 5.52993372139 , 2.19730042369 , 0.797817138537 ,
1.23122576349 , 1.22934922055 , 2.3477877436 , 2.05915802963 , 4.38962041207 ,
1.5432543972 , 0.969070186085 , 2.24250567897 , 2.17863585672 , 0.798519523198 ,
0.613715561207 , 0.624728206222 , 2.14848996661 , 1.83214636484 , 1.29715925967 ,
0.959884057371 , 0.281020844687 , 0.368387479142 , 0.8328859039 , 0.456766062635 ,
1.13376927142 , 1.73670740338 , 3.53299770462 , 2.66896715889 , 0.792426958739 ,
0.55332919568 , 0.858044921913 , 2.07066282304 , 3.30257430873 , 7.98308076205 ,
0.778761205328 , 0.666964946307 , 2.27407754499 , 1.87535826923 , 1.28001217407 ,
0.613715561207 , 0.624728206222 , 2.14848996661 , 1.83214636484 , 1.29715925967 ,
0.959884057371 , 0.281020844687 , 0.368387479142 , 0.8328859039 , 0.456766062635 ,
1.13376927142 , 1.73670740338 , 3.53299770462 , 2.66896715889 , 0.792426958739 ,
0.55332919568 , 0.858044921913 , 2.07066282304 , 3.30257430873 , 7.98308076205 ,
0.778761205328 , 0.666964946307 , 2.27407754499 , 1.87535826923 , 1.28001217407 ,
0.613715561207 , 0.624728206222 , 2.14848996661 , 1.83214636484 , 1.29715925967 ,
0.959884057371 , 0.281020844687 , 0.368387479142 , 0.8328859039 , 0.456766062635 ,
1.13376927142 , 1.73670740338 , 3.53299770462 , 2.66896715889 , 0.792426958739 ,
0.55332919568 , 0.858044921913 , 2.07066282304 , 3.30257430873 , 7.98308076205 ,
0.778761205328 , 0.666964946307 , 2.27407754499 , 1.87535826923 , 1.28001217407 ,
0.613715561207 , 0.624728206222 , 2.14848996661 , 1.83214636484 , 1.29715925967 ,
0.959884057371 , 0.281020844687 , 0.368387479142 , 0.8328859039 , 0.456766062635 ,
1.13376927142 , 1.73670740338 , 3.53299770462 , 2.66896715889 , 0.792426958739 ,
0.55332919568 , 0.858044921913 , 2.07066282304 , 3.30257430873 , 7.98308076205 ,
0.778761205328 , 0.666964946307 , 2.27407754499 , 1.87535826923 , 1.28001217407 ,
1.02335730458 , 0.821798309956 , 3.25574010318 , 3.04468450849 , 1.45218941699 ,
0.521954637141 , 0.122975948526 , 0.659472421851 , 0.804576040451 , 0.674960807799 ,
0.584424808888 , 1.68650674721 , 2.95395988073 , 2.474153331 , 1.15441843948 ,
0.634641311195 , 0.500004383314 , 1.21005781584 , 4.43653705663 , 6.51988235514 ,
1.19887009051 , 0.744083853049 , 2.90934604587 , 2.88673680683 , 1.36878040678 ,
1.02335730458 , 0.821798309956 , 3.25574010318 , 3.04468450849 , 1.45218941699 ,
0.521954637141 , 0.122975948526 , 0.659472421851 , 0.804576040451 , 0.674960807799 ,
0.584424808888 , 1.68650674721 , 2.95395988073 , 2.474153331 , 1.15441843948 ,
0.634641311195 , 0.500004383314 , 1.21005781584 , 4.43653705663 , 6.51988235514 ,
1.19887009051 , 0.744083853049 , 2.90934604587 , 2.88673680683 , 1.36878040678 ,
1.02335730458 , 0.821798309956 , 3.25574010318 , 3.04468450849 , 1.45218941699 ,
0.521954637141 , 0.122975948526 , 0.659472421851 , 0.804576040451 , 0.674960807799 ,
0.584424808888 , 1.68650674721 , 2.95395988073 , 2.474153331 , 1.15441843948 ,
0.634641311195 , 0.500004383314 , 1.21005781584 , 4.43653705663 , 6.51988235514 ,
1.19887009051 , 0.744083853049 , 2.90934604587 , 2.88673680683 , 1.36878040678 ,
1.02335730458 , 0.821798309956 , 3.25574010318 , 3.04468450849 , 1.45218941699 ,
0.521954637141 , 0.122975948526 , 0.659472421851 , 0.804576040451 , 0.674960807799 ,
0.584424808888 , 1.68650674721 , 2.95395988073 , 2.474153331 , 1.15441843948 ,
0.634641311195 , 0.500004383314 , 1.21005781584 , 4.43653705663 , 6.51988235514 ,
1.19887009051 , 0.744083853049 , 2.90934604587 , 2.88673680683 , 1.36878040678 ,
2.88820406113 , 1.59339837445 , 2.30140825448 , 2.46770497037 , 1.64136688543 ,
2.16655145243 , 0.687164617705 , 1.21448975561 , 0.592555310968 , 0.604243307512 ,
1.71265648713 , 1.61617690883 , 3.82599362578 , 2.37676306489 , 1.59765740056 ,
2.39003075189 , 1.29922285008 , 1.52155084977 , 4.93759885209 , 4.47599695213 ,
2.96947663617 , 1.43093994119 , 2.10567945495 , 2.28713615159 , 1.49537857883 ,
2.88820406113 , 1.59339837445 , 2.30140825448 , 2.46770497037 , 1.64136688543 ,
2.16655145243 , 0.687164617705 , 1.21448975561 , 0.592555310968 , 0.604243307512 ,
1.71265648713 , 1.61617690883 , 3.82599362578 , 2.37676306489 , 1.59765740056 ,
2.39003075189 , 1.29922285008 , 1.52155084977 , 4.93759885209 , 4.47599695213 ,
2.96947663617 , 1.43093994119 , 2.10567945495 , 2.28713615159 , 1.49537857883 ,
2.88820406113 , 1.59339837445 , 2.30140825448 , 2.46770497037 , 1.64136688543 ,
2.16655145243 , 0.687164617705 , 1.21448975561 , 0.592555310968 , 0.604243307512 ,
1.71265648713 , 1.61617690883 , 3.82599362578 , 2.37676306489 , 1.59765740056 ,
2.39003075189 , 1.29922285008 , 1.52155084977 , 4.93759885209 , 4.47599695213 ,
2.96947663617 , 1.43093994119 , 2.10567945495 , 2.28713615159 , 1.49537857883 ,
2.88820406113 , 1.59339837445 , 2.30140825448 , 2.46770497037 , 1.64136688543 ,
2.16655145243 , 0.687164617705 , 1.21448975561 , 0.592555310968 , 0.604243307512 ,
1.71265648713 , 1.61617690883 , 3.82599362578 , 2.37676306489 , 1.59765740056 ,
2.39003075189 , 1.29922285008 , 1.52155084977 , 4.93759885209 , 4.47599695213 ,
2.96947663617 , 1.43093994119 , 2.10567945495 , 2.28713615159 , 1.49537857883 ,
3.67408828139 , 2.64512212194 , 2.89580040983 , 1.29277765401 , 2.35547094686 ,
3.52369076134 , 1.61448349264 , 1.61608273198 , 0.420872917184 , 0.51375617067 ,
3.16571529648 , 2.56332628006 , 5.48014396868 , 3.28026107133 , 1.54062501622 ,
4.72772177182 , 3.51751270312 , 3.430887592 , 4.48206679203 , 4.99837364833 ,
3.74849770175 , 2.62776085243 , 2.93675514977 , 1.2804399565 , 2.36320843061 ,
3.67408828139 , 2.64512212194 , 2.89580040983 , 1.29277765401 , 2.35547094686 ,
3.52369076134 , 1.61448349264 , 1.61608273198 , 0.420872917184 , 0.51375617067 ,
3.16571529648 , 2.56332628006 , 5.48014396868 , 3.28026107133 , 1.54062501622 ,
4.72772177182 , 3.51751270312 , 3.430887592 , 4.48206679203 , 4.99837364833 ,
3.74849770175 , 2.62776085243 , 2.93675514977 , 1.2804399565 , 2.36320843061 ,
3.67408828139 , 2.64512212194 , 2.89580040983 , 1.29277765401 , 2.35547094686 ,
3.52369076134 , 1.61448349264 , 1.61608273198 , 0.420872917184 , 0.51375617067 ,
3.16571529648 , 2.56332628006 , 5.48014396868 , 3.28026107133 , 1.54062501622 ,
4.72772177182 , 3.51751270312 , 3.430887592 , 4.48206679203 , 4.99837364833 ,
3.74849770175 , 2.62776085243 , 2.93675514977 , 1.2804399565 , 2.36320843061 ,
3.67408828139 , 2.64512212194 , 2.89580040983 , 1.29277765401 , 2.35547094686 ,
3.52369076134 , 1.61448349264 , 1.61608273198 , 0.420872917184 , 0.51375617067 ,
3.16571529648 , 2.56332628006 , 5.48014396868 , 3.28026107133 , 1.54062501622 ,
4.72772177182 , 3.51751270312 , 3.430887592 , 4.48206679203 , 4.99837364833 ,
3.74849770175 , 2.62776085243 , 2.93675514977 , 1.2804399565 , 2.36320843061 ,
2.74505142106 , 1.4300735636 , 3.50775814442 , 1.80896077808 , 2.31872088029 ,
2.58860072717 , 0.968789026413 , 1.89339922773 , 0.60035209723 , 0.751642873677 ,
1.55650525661 , 2.8425840633 , 5.56123287898 , 3.38375030362 , 2.12983481773 ,
3.77498967239 , 4.35199588352 , 3.62312425057 , 4.87325063172 , 8.71972920604 ,
2.6861610419 , 1.44773914362 , 3.2583090714 , 1.78077650674 , 2.48982971368 ,
2.74505142106 , 1.4300735636 , 3.50775814442 , 1.80896077808 , 2.31872088029 ,
2.58860072717 , 0.968789026413 , 1.89339922773 , 0.60035209723 , 0.751642873677 ,
1.55650525661 , 2.8425840633 , 5.56123287898 , 3.38375030362 , 2.12983481773 ,
3.77498967239 , 4.35199588352 , 3.62312425057 , 4.87325063172 , 8.71972920604 ,
2.6861610419 , 1.44773914362 , 3.2583090714 , 1.78077650674 , 2.48982971368 ,
2.74505142106 , 1.4300735636 , 3.50775814442 , 1.80896077808 , 2.31872088029 ,
2.58860072717 , 0.968789026413 , 1.89339922773 , 0.60035209723 , 0.751642873677 ,
1.55650525661 , 2.8425840633 , 5.56123287898 , 3.38375030362 , 2.12983481773 ,
3.77498967239 , 4.35199588352 , 3.62312425057 , 4.87325063172 , 8.71972920604 ,
2.6861610419 , 1.44773914362 , 3.2583090714 , 1.78077650674 , 2.48982971368 ,
2.74505142106 , 1.4300735636 , 3.50775814442 , 1.80896077808 , 2.31872088029 ,
2.58860072717 , 0.968789026413 , 1.89339922773 , 0.60035209723 , 0.751642873677 ,
1.55650525661 , 2.8425840633 , 5.56123287898 , 3.38375030362 , 2.12983481773 ,
3.77498967239 , 4.35199588352 , 3.62312425057 , 4.87325063172 , 8.71972920604 ,
2.6861610419 , 1.44773914362 , 3.2583090714 , 1.78077650674 , 2.48982971368 ,
5.36318569572 , 1.02369024717 , 5.33130231203 , 2.33862396114 , 2.59258928529 ,
4.06514651571 , 1.19867673649 , 2.8216435584 , 0.76187987182 , 0.929567551338 ,
3.41080516613 , 2.44528864162 , 6.11597517464 , 4.64509645443 , 3.00813450338 ,
5.43988946449 , 5.68130965167 , 4.71163757707 , 6.63215432809 , 9.8989925867 ,
4.5777352404 , 0.930939822464 , 4.88009727955 , 2.42406530316 , 2.63760666149 ,
5.36318569572 , 1.02369024717 , 5.33130231203 , 2.33862396114 , 2.59258928529 ,
4.06514651571 , 1.19867673649 , 2.8216435584 , 0.76187987182 , 0.929567551338 ,
3.41080516613 , 2.44528864162 , 6.11597517464 , 4.64509645443 , 3.00813450338 ,
5.43988946449 , 5.68130965167 , 4.71163757707 , 6.63215432809 , 9.8989925867 ,
4.5777352404 , 0.930939822464 , 4.88009727955 , 2.42406530316 , 2.63760666149 ,
5.36318569572 , 1.02369024717 , 5.33130231203 , 2.33862396114 , 2.59258928529 ,
4.06514651571 , 1.19867673649 , 2.8216435584 , 0.76187987182 , 0.929567551338 ,
3.41080516613 , 2.44528864162 , 6.11597517464 , 4.64509645443 , 3.00813450338 ,
5.43988946449 , 5.68130965167 , 4.71163757707 , 6.63215432809 , 9.8989925867 ,
4.5777352404 , 0.930939822464 , 4.88009727955 , 2.42406530316 , 2.63760666149 ,
5.36318569572 , 1.02369024717 , 5.33130231203 , 2.33862396114 , 2.59258928529 ,
4.06514651571 , 1.19867673649 , 2.8216435584 , 0.76187987182 , 0.929567551338 ,
3.41080516613 , 2.44528864162 , 6.11597517464 , 4.64509645443 , 3.00813450338 ,
5.43988946449 , 5.68130965167 , 4.71163757707 , 6.63215432809 , 9.8989925867 ,
4.5777352404 , 0.930939822464 , 4.88009727955 , 2.42406530316 , 2.63760666149 ,
5.36318569572 , 1.02369024717 , 5.33130231203 , 2.33862396114 , 2.59258928529 ,
4.06514651571 , 1.19867673649 , 2.8216435584 , 0.76187987182 , 0.929567551338 ,
3.41080516613 , 2.44528864162 , 6.11597517464 , 4.64509645443 , 3.00813450338 ,
5.43988946449 , 5.68130965167 , 4.71163757707 , 6.63215432809 , 9.8989925867 ,
4.5777352404 , 0.930939822464 , 4.88009727955 , 2.42406530316 , 2.63760666149 ,
5.16298996582 , 1.06998163388 , 4.82397888221 , 3.1485382867 , 4.08312019797 ,
2.32945767038 , 0.919655189943 , 1.90033460059 , 0.774995948985 , 1.27618481455 ,
2.42284625672 , 1.49318047307 , 6.31649448996 , 5.62712944983 , 3.4122921747 ,
3.72808030205 , 5.56473010423 , 2.79523474022 , 6.98729831811 , 9.0024985613 ,
4.77173159625 , 1.20632932324 , 4.45973099254 , 3.2461530421 , 3.80349407365 ,
5.16298996582 , 1.06998163388 , 4.82397888221 , 3.1485382867 , 4.08312019797 ,
2.32945767038 , 0.919655189943 , 1.90033460059 , 0.774995948985 , 1.27618481455 ,
2.42284625672 , 1.49318047307 , 6.31649448996 , 5.62712944983 , 3.4122921747 ,
3.72808030205 , 5.56473010423 , 2.79523474022 , 6.98729831811 , 9.0024985613 ,
4.77173159625 , 1.20632932324 , 4.45973099254 , 3.2461530421 , 3.80349407365 ,
5.16298996582 , 1.06998163388 , 4.82397888221 , 3.1485382867 , 4.08312019797 ,
2.32945767038 , 0.919655189943 , 1.90033460059 , 0.774995948985 , 1.27618481455 ,
2.42284625672 , 1.49318047307 , 6.31649448996 , 5.62712944983 , 3.4122921747 ,
3.72808030205 , 5.56473010423 , 2.79523474022 , 6.98729831811 , 9.0024985613 ,
4.77173159625 , 1.20632932324 , 4.45973099254 , 3.2461530421 , 3.80349407365 ,
5.16298996582 , 1.06998163388 , 4.82397888221 , 3.1485382867 , 4.08312019797 ,
2.32945767038 , 0.919655189943 , 1.90033460059 , 0.774995948985 , 1.27618481455 ,
2.42284625672 , 1.49318047307 , 6.31649448996 , 5.62712944983 , 3.4122921747 ,
3.72808030205 , 5.56473010423 , 2.79523474022 , 6.98729831811 , 9.0024985613 ,
4.77173159625 , 1.20632932324 , 4.45973099254 , 3.2461530421 , 3.80349407365 ,
5.5761845312 , 0.61778824181 , 3.03243532036 , 3.60458843544 , 3.40554306608 ,
0.586283946258 , 0.372643942057 , 1.05406895137 , 0.822643524574 , 1.0670483082 ,
0.614430215746 , 0.687602704695 , 6.84325647933 , 4.80244319278 , 2.25724549345 ,
2.94318128138 , 1.60351128071 , 2.32708567434 , 5.64416562405 , 7.16468398457 ,
5.14984171819 , 0.735875867083 , 2.89273576253 , 3.55603784057 , 3.17574270358 ,
5.5761845312 , 0.61778824181 , 3.03243532036 , 3.60458843544 , 3.40554306608 ,
0.586283946258 , 0.372643942057 , 1.05406895137 , 0.822643524574 , 1.0670483082 ,
0.614430215746 , 0.687602704695 , 6.84325647933 , 4.80244319278 , 2.25724549345 ,
2.94318128138 , 1.60351128071 , 2.32708567434 , 5.64416562405 , 7.16468398457 ,
5.14984171819 , 0.735875867083 , 2.89273576253 , 3.55603784057 , 3.17574270358 ,
5.5761845312 , 0.61778824181 , 3.03243532036 , 3.60458843544 , 3.40554306608 ,
0.586283946258 , 0.372643942057 , 1.05406895137 , 0.822643524574 , 1.0670483082 ,
0.614430215746 , 0.687602704695 , 6.84325647933 , 4.80244319278 , 2.25724549345 ,
2.94318128138 , 1.60351128071 , 2.32708567434 , 5.64416562405 , 7.16468398457 ,
5.14984171819 , 0.735875867083 , 2.89273576253 , 3.55603784057 , 3.17574270358 ,
5.5761845312 , 0.61778824181 , 3.03243532036 , 3.60458843544 , 3.40554306608 ,
0.586283946258 , 0.372643942057 , 1.05406895137 , 0.822643524574 , 1.0670483082 ,
0.614430215746 , 0.687602704695 , 6.84325647933 , 4.80244319278 , 2.25724549345 ,
2.94318128138 , 1.60351128071 , 2.32708567434 , 5.64416562405 , 7.16468398457 ,
5.14984171819 , 0.735875867083 , 2.89273576253 , 3.55603784057 , 3.17574270358 ,
5.5761845312 , 0.61778824181 , 3.03243532036 , 3.60458843544 , 3.40554306608 ,
0.586283946258 , 0.372643942057 , 1.05406895137 , 0.822643524574 , 1.0670483082 ,
0.614430215746 , 0.687602704695 , 6.84325647933 , 4.80244319278 , 2.25724549345 ,
2.94318128138 , 1.60351128071 , 2.32708567434 , 5.64416562405 , 7.16468398457 ,
5.14984171819 , 0.735875867083 , 2.89273576253 , 3.55603784057 , 3.17574270358 ,
2.0839502706 , 0.782349444991 , 3.17936918623 , 3.66166757227 , 2.052012931 ,
0.393736082861 , 0.29779438975 , 0.775684857995 , 0.86342971165 , 0.495935956379 ,
0.767041510346 , 0.742851367458 , 6.1018315868 , 4.51017902448 , 1.10646860401 ,
1.78709664974 , 0.689712694944 , 2.30002567903 , 3.06151553936 , 4.54023045736 ,
2.20259943277 , 0.909381195847 , 3.23104085373 , 3.48795690816 , 1.95673737917 ,
2.0839502706 , 0.782349444991 , 3.17936918623 , 3.66166757227 , 2.052012931 ,
0.393736082861 , 0.29779438975 , 0.775684857995 , 0.86342971165 , 0.495935956379 ,
0.767041510346 , 0.742851367458 , 6.1018315868 , 4.51017902448 , 1.10646860401 ,
1.78709664974 , 0.689712694944 , 2.30002567903 , 3.06151553936 , 4.54023045736 ,
2.20259943277 , 0.909381195847 , 3.23104085373 , 3.48795690816 , 1.95673737917 ,
2.0839502706 , 0.782349444991 , 3.17936918623 , 3.66166757227 , 2.052012931 ,
0.393736082861 , 0.29779438975 , 0.775684857995 , 0.86342971165 , 0.495935956379 ,
0.767041510346 , 0.742851367458 , 6.1018315868 , 4.51017902448 , 1.10646860401 ,
1.78709664974 , 0.689712694944 , 2.30002567903 , 3.06151553936 , 4.54023045736 ,
2.20259943277 , 0.909381195847 , 3.23104085373 , 3.48795690816 , 1.95673737917 ,
2.0839502706 , 0.782349444991 , 3.17936918623 , 3.66166757227 , 2.052012931 ,
0.393736082861 , 0.29779438975 , 0.775684857995 , 0.86342971165 , 0.495935956379 ,
0.767041510346 , 0.742851367458 , 6.1018315868 , 4.51017902448 , 1.10646860401 ,
1.78709664974 , 0.689712694944 , 2.30002567903 , 3.06151553936 , 4.54023045736 ,
2.20259943277 , 0.909381195847 , 3.23104085373 , 3.48795690816 , 1.95673737917 ,
0.607159065254 , 0.831506699487 , 2.65112464619 , 2.44085928417 , 1.7089873062 ,
0.217195650236 , 0.373126311832 , 0.573125438236 , 0.732092476689 , 0.378838467293 ,
0.940667616062 , 1.00370681018 , 4.19184592912 , 2.56552120934 , 1.27045601666 ,
1.34806364885 , 0.848923872205 , 2.36817969823 , 3.91283411549 , 4.45054774047 ,
0.970157228753 , 0.95679350181 , 2.58330146414 , 2.29217184361 , 1.56780636298 ,
0.607159065254 , 0.831506699487 , 2.65112464619 , 2.44085928417 , 1.7089873062 ,
0.217195650236 , 0.373126311832 , 0.573125438236 , 0.732092476689 , 0.378838467293 ,
0.940667616062 , 1.00370681018 , 4.19184592912 , 2.56552120934 , 1.27045601666 ,
1.34806364885 , 0.848923872205 , 2.36817969823 , 3.91283411549 , 4.45054774047 ,
0.970157228753 , 0.95679350181 , 2.58330146414 , 2.29217184361 , 1.56780636298 ,
0.607159065254 , 0.831506699487 , 2.65112464619 , 2.44085928417 , 1.7089873062 ,
0.217195650236 , 0.373126311832 , 0.573125438236 , 0.732092476689 , 0.378838467293 ,
0.940667616062 , 1.00370681018 , 4.19184592912 , 2.56552120934 , 1.27045601666 ,
1.34806364885 , 0.848923872205 , 2.36817969823 , 3.91283411549 , 4.45054774047 ,
0.970157228753 , 0.95679350181 , 2.58330146414 , 2.29217184361 , 1.56780636298 ,
0.607159065254 , 0.831506699487 , 2.65112464619 , 2.44085928417 , 1.7089873062 ,
0.217195650236 , 0.373126311832 , 0.573125438236 , 0.732092476689 , 0.378838467293 ,
0.940667616062 , 1.00370681018 , 4.19184592912 , 2.56552120934 , 1.27045601666 ,
1.34806364885 , 0.848923872205 , 2.36817969823 , 3.91283411549 , 4.45054774047 ,
0.970157228753 , 0.95679350181 , 2.58330146414 , 2.29217184361 , 1.56780636298 ,
1.2671022374 , 1.3418480896 , 2.42575082192 , 3.16578052212 , 1.58209679337 ,
0.319292548016 , 0.298071544692 , 0.352049089953 , 0.759806207153 , 0.471867696653 ,
0.774759354153 , 1.14936563542 , 3.58020545846 , 2.26750432426 , 1.79599322335 ,
1.03031553331 , 1.70754770752 , 2.47457352465 , 5.92804991775 , 5.20679944184 ,
1.41621665899 , 1.39169097249 , 2.27115011424 , 2.94984994477 , 1.4617092844 ,
1.2671022374 , 1.3418480896 , 2.42575082192 , 3.16578052212 , 1.58209679337 ,
0.319292548016 , 0.298071544692 , 0.352049089953 , 0.759806207153 , 0.471867696653 ,
0.774759354153 , 1.14936563542 , 3.58020545846 , 2.26750432426 , 1.79599322335 ,
1.03031553331 , 1.70754770752 , 2.47457352465 , 5.92804991775 , 5.20679944184 ,
1.41621665899 , 1.39169097249 , 2.27115011424 , 2.94984994477 , 1.4617092844 ,
1.2671022374 , 1.3418480896 , 2.42575082192 , 3.16578052212 , 1.58209679337 ,
0.319292548016 , 0.298071544692 , 0.352049089953 , 0.759806207153 , 0.471867696653 ,
0.774759354153 , 1.14936563542 , 3.58020545846 , 2.26750432426 , 1.79599322335 ,
1.03031553331 , 1.70754770752 , 2.47457352465 , 5.92804991775 , 5.20679944184 ,
1.41621665899 , 1.39169097249 , 2.27115011424 , 2.94984994477 , 1.4617092844 ,
1.2671022374 , 1.3418480896 , 2.42575082192 , 3.16578052212 , 1.58209679337 ,
0.319292548016 , 0.298071544692 , 0.352049089953 , 0.759806207153 , 0.471867696653 ,
0.774759354153 , 1.14936563542 , 3.58020545846 , 2.26750432426 , 1.79599322335 ,
1.03031553331 , 1.70754770752 , 2.47457352465 , 5.92804991775 , 5.20679944184 ,
1.41621665899 , 1.39169097249 , 2.27115011424 , 2.94984994477 , 1.4617092844 ,
1.63103877911 , 1.36314828388 , 3.38692852397 , 2.96501176712 , 2.84640318316 ,
0.669191430899 , 0.401472576934 , 0.528164867693 , 0.602811676329 , 0.717792046655 ,
0.690734558338 , 2.00642772879 , 4.3139569401 , 3.00544660573 , 2.10390305518 ,
1.97249240712 , 1.68793003634 , 2.53026882299 , 5.48837936992 , 3.78949432493 ,
1.33320825714 , 1.29266742627 , 3.40568456689 , 2.92078432626 , 2.71105872527 ,
1.63103877911 , 1.36314828388 , 3.38692852397 , 2.96501176712 , 2.84640318316 ,
0.669191430899 , 0.401472576934 , 0.528164867693 , 0.602811676329 , 0.717792046655 ,
0.690734558338 , 2.00642772879 , 4.3139569401 , 3.00544660573 , 2.10390305518 ,
1.97249240712 , 1.68793003634 , 2.53026882299 , 5.48837936992 , 3.78949432493 ,
1.33320825714 , 1.29266742627 , 3.40568456689 , 2.92078432626 , 2.71105872527 ,
1.63103877911 , 1.36314828388 , 3.38692852397 , 2.96501176712 , 2.84640318316 ,
0.669191430899 , 0.401472576934 , 0.528164867693 , 0.602811676329 , 0.717792046655 ,
0.690734558338 , 2.00642772879 , 4.3139569401 , 3.00544660573 , 2.10390305518 ,
1.97249240712 , 1.68793003634 , 2.53026882299 , 5.48837936992 , 3.78949432493 ,
1.33320825714 , 1.29266742627 , 3.40568456689 , 2.92078432626 , 2.71105872527 ,
1.63103877911 , 1.36314828388 , 3.38692852397 , 2.96501176712 , 2.84640318316 ,
0.669191430899 , 0.401472576934 , 0.528164867693 , 0.602811676329 , 0.717792046655 ,
0.690734558338 , 2.00642772879 , 4.3139569401 , 3.00544660573 , 2.10390305518 ,
1.97249240712 , 1.68793003634 , 2.53026882299 , 5.48837936992 , 3.78949432493 ,
1.33320825714 , 1.29266742627 , 3.40568456689 , 2.92078432626 , 2.71105872527 ,
3.25997597315 , 3.91850206323 , 5.05188696515 , 3.24696339857 , 3.55122839647 ,
9.33531768636 , 6.11509506842 , 2.18178434482 , 0.876702543642 , 0.64465111879 ,
7.59339453282 , 5.86828378625 , 4.62311442048 , 5.30947091937 , 2.74729042946 ,
13.3020209044 , 7.70112521364 , 5.1459526767 , 5.20819592922 , 6.37918162358 ,
3.83128405826 , 3.8769974828 , 5.32713855267 , 3.43114438295 , 3.45807198761 ,
3.25997597315 , 3.91850206323 , 5.05188696515 , 3.24696339857 , 3.55122839647 ,
9.33531768636 , 6.11509506842 , 2.18178434482 , 0.876702543642 , 0.64465111879 ,
7.59339453282 , 5.86828378625 , 4.62311442048 , 5.30947091937 , 2.74729042946 ,
13.3020209044 , 7.70112521364 , 5.1459526767 , 5.20819592922 , 6.37918162358 ,
3.83128405826 , 3.8769974828 , 5.32713855267 , 3.43114438295 , 3.45807198761 ,
3.25997597315 , 3.91850206323 , 5.05188696515 , 3.24696339857 , 3.55122839647 ,
9.33531768636 , 6.11509506842 , 2.18178434482 , 0.876702543642 , 0.64465111879 ,
7.59339453282 , 5.86828378625 , 4.62311442048 , 5.30947091937 , 2.74729042946 ,
13.3020209044 , 7.70112521364 , 5.1459526767 , 5.20819592922 , 6.37918162358 ,
3.83128405826 , 3.8769974828 , 5.32713855267 , 3.43114438295 , 3.45807198761 ,
3.25997597315 , 3.91850206323 , 5.05188696515 , 3.24696339857 , 3.55122839647 ,
9.33531768636 , 6.11509506842 , 2.18178434482 , 0.876702543642 , 0.64465111879 ,
7.59339453282 , 5.86828378625 , 4.62311442048 , 5.30947091937 , 2.74729042946 ,
13.3020209044 , 7.70112521364 , 5.1459526767 , 5.20819592922 , 6.37918162358 ,
3.83128405826 , 3.8769974828 , 5.32713855267 , 3.43114438295 , 3.45807198761 ,
4.03538015675 , 2.57358587589 , 3.08507351341 , 3.19332290775 , 2.55665684786 ,
13.557336193 , 8.70185966362 , 2.61979490704 , 1.57051072914 , 0.783633230112 ,
9.54589885719 , 7.83154301439 , 5.77785524223 , 4.23742463934 , 3.1787549824 ,
18.4148248427 , 13.0155828419 , 5.45813347196 , 7.68171647915 , 17.5967316419 ,
6.53276835877 , 3.22055694655 , 3.4535641331 , 3.32731736793 , 2.45386937523 ,
4.03538015675 , 2.57358587589 , 3.08507351341 , 3.19332290775 , 2.55665684786 ,
13.557336193 , 8.70185966362 , 2.61979490704 , 1.57051072914 , 0.783633230112 ,
9.54589885719 , 7.83154301439 , 5.77785524223 , 4.23742463934 , 3.1787549824 ,
18.4148248427 , 13.0155828419 , 5.45813347196 , 7.68171647915 , 17.5967316419 ,
